unnamed: 0,week_of_outbreak,state_ut,district,disease,cases,deaths,latitude,longitude,preci,lai,temp_c,date
7636,34th week,Rajasthan,Udaipur,Acute Encephalitis Syndrome,1,1.0,24.578721,73.6862571,0.286960631,5.0,35.03000000000003,2011-07-07
7637,34th week,West Bengal,Birbhum,Cholera,179,0.0,24.0,87.583333,1.804068677,7.0,,2011-08-14
7638,35th week,Andhra Pradesh,Anantapur,Acute Diarrhoeal Disease,25,0.0,14.6546235,77.55625984,0.252142797,7.0,,2011-09-03
7639,35th week,Andhra Pradesh,Krishna,Dengue,45,0.0,16.21399145,81.02572814,0.57298121,9.0,27.670000000000016,2011-08-31
7640,35th week,Bihar,Aurangabad,Acute Diarrhoeal Disease,9,1.0,24.786306,84.41448983,0.571880819,,29.2766666,2011-08-28
7641,35th week,Bihar,Lakhisarai,Acute Diarrhoeal Disease,12,1.0,25.1677029,86.05935924,0.639723503,11.0,28.37666660000002,2011-08-27
7642,35th week,Bihar,Munger,Malaria,22,0.0,25.22081165,86.51720367,1.355408388,10.0,26.129999999999995,2011-08-22
7643,35th week,Chhattisgarh,Dhamtari,Acute Diarrhoeal Disease,20,1.0,20.7084545,81.5481305,1.073780256,,28.129999999999995,2011-08-28
7644,35th week,Chhattisgarh,Jashpur,Acute Diarrhoeal Disease,10,1.0,22.76678355,83.95304519,0.717033669,14.0,26.75,2011-08-22
7645,35th week,Gujarat,Navsari,Acute Diarrhoeal Disease,35,0.0,20.952407,72.9323831,1.846970939,,,2011-08-29
7646,35th week,Madhya Pradesh,Raisen,Acute Diarrhoeal Disease,208,4.0,23.25,78.083333,0.744381651,16.0,17.30000000000001,2011-09-02
7647,35th week,Tamil Nadu,Ramanathapuram,Dengue,17,0.0,9.3895523,78.85907072,,5.0,38.170000000000016,2011-08-30
7648,35th week,West Bengal,Dakshin Dinajpur,Acute Diarrhoeal Disease,22,0.0,25.38703085,88.50471505,0.505774025,15.0,15.410000000000025,2011-08-26
7649,35th week,West Bengal,Murshidabad,Acute Diarrhoeal Disease,23,0.0,24.1745993,88.2721335,0.475402698,14.0,27.354000000000042,2011-08-31
7650,35th week,Bihar,Gaya,Acute Diarrhoeal Disease,29,0.0,24.7964355,85.0079563,2.413632982,,,2011-08-20
7651,35th week,Chhattisgarh,Mahasamund,Acute Diarrhoeal Disease,70,0.0,21.1882332,82.48484762,0.195885137,7.0,33.89000000000004,2011-07-05
7652,35th week,Chhattisgarh,Mahasamund,Acute Diarrhoeal Disease,23,0.0,21.1882332,82.48484762,0.717568821,10.0,,2011-08-14
7653,35th week,Chhattisgarh,Mahasamund,Malaria,108,3.0,21.1882332,82.48484762,0.50811943,,30.930000000000007,2011-08-05
7654,35th week,Chandigarh,Chandigarh,Cholera,5,0.0,30.72984395,76.78414567,0.391068031,17.0,29.1633334,2011-08-01
7655,35th week,Haryana,Palwal,Acute Diarrhoeal Disease,159,5.0,28.1769589,77.37311204,0.755796567,11.0,29.78000000000003,2011-08-03
7656,35th week,Maharashtra,Parbhani,Chikungunya,57,0.0,19.29031365,76.60290343,0.251531015,6.0,28.420000000000016,2011-08-15
7657,35th week,West Bengal,Bankura,Cholera,73,1.0,23.13195425,87.2073972,0.933028728,,27.060000000000002,2011-08-20
7658,36th week,Andhra Pradesh,Visakhapatnam,Acute Diarrhoeal Disease,15,0.0,17.7222517,83.32670984,0.617207562,,,2011-09-06
7659,36th week,Telangana,Warangal,Acute Diarrhoeal Disease,17,0.0,17.9820644,79.5970954,0.725822107,,29.230000000000018,2011-09-05
7660,36th week,Assam,Marigaon,Acute Diarrhoeal Disease,22,2.0,26.290712,92.29221257,0.40117457,23.0,27.930000000000007,2011-09-04
7661,36th week,Bihar,Darbhanga,Acute Diarrhoeal Disease,81,1.0,26.08314325,86.03257097,0.122669109,18.0,28.236666600000035,2011-09-01
7662,36th week,Chhattisgarh,Janjgir,Acute Diarrhoeal Disease,14,0.0,22.0090841,82.578896,0.870796245,12.0,27.129999999999995,2011-09-02
7663,36th week,Chhattisgarh,Janjgir,Cholera,20,0.0,22.0090841,82.578896,0.782898715,12.0,27.129999999999995,2011-09-03
7664,36th week,Chhattisgarh,Raigarh,Acute Diarrhoeal Disease,103,1.0,22.5,83.5,1.033275074,13.0,26.850000000000023,2011-09-04
7665,36th week,Chhattisgarh,Raipur,Acute Diarrhoeal Disease,103,0.0,21.2380912,81.6336993,0.74697598,,29.07000000000005,2011-08-29
7666,36th week,Haryana,Gurgaon,Acute Diarrhoeal Disease,26,0.0,28.42826235,77.00270015,0.81172737,9.0,29.890000000000043,2011-09-09
7667,36th week,Jharkhand,Simdega,Acute Diarrhoeal Disease,18,0.0,22.6664325,84.55026791,1.267343351,10.0,25.53000000000003,2011-09-04
7668,36th week,Karnataka,Bidar,Acute Diarrhoeal Disease,41,0.0,18.083333,77.333333,0.609214289,10.0,26.560000000000002,2011-09-08
7669,36th week,Karnataka,Chikmagalur,Acute Diarrhoeal Disease,10,0.0,13.318014,75.7738743,0.287867043,7.0,27.110000000000014,2011-09-10
7670,36th week,Karnataka,Mandya,Acute Diarrhoeal Disease,16,0.0,12.5238888,76.8961961,0.459808006,,,2011-08-29
7671,36th week,Madhya Pradesh,Katni,Acute Diarrhoeal Disease,13,0.0,23.8339621,80.392456,0.670381111,15.0,27.485000000000014,2011-09-03
7672,36th week,Madhya Pradesh,Panna,Acute Diarrhoeal Disease,66,0.0,24.5,80.25,0.835601825,13.0,28.57000000000005,2011-09-11
7673,36th week,Madhya Pradesh,Hoshangabad,Malaria,56,3.0,22.6001502,77.92664521,0.300029866,10.0,,2011-09-09
7674,36th week,Maharashtra,Jalna,Dengue,20,0.0,19.91883295,75.87085986,0.853302804,8.0,,2011-09-03
7675,36th week,Maharashtra,Pune,Cholera,7,1.0,18.521428,73.8544541,1.392534534,,,2011-08-29
7676,36th week,Punjab,Moga,Acute Diarrhoeal Disease,11,0.0,30.7839866,75.16057423,0.347527422,,27.610000000000014,2011-09-05
7677,36th week,Punjab,Barnala,Acute Diarrhoeal Disease,33,0.0,30.3704685,75.50401742,0.420826942,28.0,29.870000000000005,2011-09-08
7678,36th week,Punjab,Patiala,Malaria,5,3.0,30.2090874,76.33987209,0.566233926,28.0,29.189999999999998,2011-08-30
7679,36th week,Tamil Nadu,Thiruvallur,Chikungunya,35,0.0,13.13014755,79.92435386,0.161409477,8.0,,2011-08-31
7680,36th week,West Bengal,Bankura,Acute Diarrhoeal Disease,87,0.0,23.13195425,87.2073972,0.988969509,13.0,26.15666660000005,2011-09-04
7681,36th week,West Bengal,Malda,Acute Diarrhoeal Disease,36,0.0,25.0057449,88.1398483,0.355841429,15.0,28.10666660000004,2011-09-03
7682,36th week,Bihar,Jehanabad,Acute Diarrhoeal Disease,39,10.0,25.15247135,85.00687849,0.482556564,10.0,30.090000000000032,2011-08-26
7683,36th week,Chhattisgarh,Bilaspur,Acute Diarrhoeal Disease,21,0.0,21.98934025,82.10996499,1.207808455,5.0,,2011-08-19
7684,36th week,Karnataka,Ramanagara,Acute Diarrhoeal Disease,19,0.0,12.7252766,77.2804797,1.051534091,4.0,,2011-08-26
7685,36th week,Maharashtra,Nagpur,Acute Encephalitis Syndrome,2,2.0,21.1498134,79.0820556,0.720740548,10.0,,2011-08-09
7686,36th week,Maharashtra,Nanded,Acute Diarrhoeal Disease,73,0.0,19.09400875,77.48319215,0.398616377,,28.710000000000036,2011-08-05
7687,36th week,Maharashtra,Nanded,Acute Diarrhoeal Disease,10,0.0,19.09400875,77.48319215,0.274935942,10.0,,2011-08-08
7688,36th week,West Bengal,Purulia,Acute Diarrhoeal Disease,28,0.0,23.3291882,86.3672378,0.89000472,,25.25,2011-08-21
7689,36th week,Andhra Pradesh,Krishna,Dengue,30,0.0,16.21399145,81.02572814,0.028567162,14.0,31.410000000000025,2011-09-07
7690,36th week,Chhattisgarh,Dhamtari,Acute Diarrhoeal Disease,94,0.0,20.7084545,81.5481305,1.051307836,,25.390000000000043,2011-09-05
7691,36th week,Haryana,Gurgaon,Malaria,253,0.0,28.42826235,77.00270015,0.127933248,12.0,32.860000000000014,2011-09-01
7692,36th week,Haryana,Palwal,Acute Diarrhoeal Disease,171,6.0,28.1769589,77.37311204,0.529675663,15.0,30.170000000000016,2011-08-30
7693,36th week,Maharashtra,Nashik,Chikungunya,19,0.0,20.0112475,73.7902364,0.367749243,6.0,27.350000000000023,2011-08-22
7694,36th week,West Bengal,Bankura,Cholera,189,0.0,23.13195425,87.2073972,2.217227749,2.0,,2011-08-11
7695,36th week,West Bengal,Bankura,Acute Diarrhoeal Disease,44,0.0,23.13195425,87.2073972,0.676310241,,27.210000000000036,2011-08-28
7696,36th week,West Bengal,Bankura,Acute Diarrhoeal Disease,39,0.0,23.13195425,87.2073972,1.953290485,8.0,,2011-08-15
7697,36th week,West Bengal,Birbhum,Cholera,206,0.0,24.0,87.583333,1.804068677,7.0,,2011-08-14
7698,37th week,Assam,Sibsagar,Acute Diarrhoeal Disease,17,0.0,26.96388985,94.58213345,0.867222415,21.0,27.900000000000034,2011-09-12
7699,37th week,Madhya Pradesh,Bhind,Malaria,52,3.0,26.5,78.75,0.665605805,11.0,28.903333400000008,2011-09-12
7700,37th week,Madhya Pradesh,Chhattarpur,Malaria,258,0.0,22.6540864,80.6339145,1.772438619,,26.760000000000048,2011-09-14
7701,37th week,Punjab,Moga,Acute Diarrhoeal Disease,15,0.0,30.7839866,75.16057423,0.833516026,24.0,26.200000000000045,2011-09-18
7702,37th week,Tamil Nadu,Tiruvannamalai,Acute Diarrhoeal Disease,11,0.0,12.22721295,79.07015555,0.233512703,10.0,33.236666600000035,2011-09-16
7703,37th week,Uttarakhand,Haridwar,Dengue,10,0.0,29.91235135,78.00871782,0.249171952,,27.394000000000005,2011-09-05
7704,37th week,Tamil Nadu,Coimbatore,Chikungunya,10,0.0,11.0600516,77.0679581,1.372625489,7.0,31.03000000000003,2011-09-02
7705,37th week,West Bengal,Bankura,Acute Diarrhoeal Disease,44,0.0,23.13195425,87.2073972,0.676310241,,27.210000000000036,2011-08-28
7706,37th week,West Bengal,Bankura,Acute Diarrhoeal Disease,45,0.0,23.13195425,87.2073972,2.16417568,8.0,,2011-08-14
7707,37th week,Bihar,Rohtas,Malaria,50,2.0,24.6723487,83.92090397,0.802210575,17.0,28.760000000000048,2011-09-10
7708,37th week,Karnataka,Udupi,Malaria,10,0.0,13.3419169,74.7473232,5.564746436,,20.950000000000045,2011-09-05
7709,37th week,West Bengal,Bankura,Acute Diarrhoeal Disease,62,0.0,23.13195425,87.2073972,0.867642687,,27.060000000000002,2011-08-21
7710,37th week,West Bengal,Bankura,Acute Diarrhoeal Disease,93,0.0,23.13195425,87.2073972,0.442547995,6.0,28.54000000000002,2011-09-15
7711,37th week,West Bengal,Bankura,Acute Diarrhoeal Disease,57,0.0,23.13195425,87.2073972,0.975160558,,27.25,2011-09-05
7712,38th week,Telangana,Mahbubnagar,Dengue,72,0.0,16.7434538,77.9923191,0.094782232,11.0,30.730000000000018,2011-09-16
7713,38th week,Assam,Baksa,Acute Diarrhoeal Disease,33,0.0,26.62758805,91.46190527,1.350122507,24.0,27.29000000000002,2011-09-20
7714,38th week,Bihar,Nalanda,Acute Diarrhoeal Disease,17,1.0,25.1364914,85.44365465,0.588964055,9.0,29.583333400000015,2011-09-15
7715,38th week,Bihar,Saharsa,Acute Diarrhoeal Disease,35,0.0,25.83264165,86.61489283,2.228340938,,27.670000000000016,2011-09-22
7716,38th week,Bihar,Saharsa,Acute Diarrhoeal Disease,20,0.0,25.83264165,86.61489283,2.228340938,,27.670000000000016,2011-09-22
7717,38th week,Chhattisgarh,Durg,Acute Diarrhoeal Disease,24,0.0,21.19903535,81.39795456,0.504083219,14.0,26.010000000000048,2011-09-15
7718,38th week,Chhattisgarh,Janjgir,Acute Diarrhoeal Disease,24,0.0,22.0090841,82.578896,1.118166834,,26.03000000000003,2011-09-14
7719,38th week,Chhattisgarh,Rajnandgaon,Acute Diarrhoeal Disease,33,0.0,20.9727404,80.69155548,0.490320033,,26.81666660000002,2011-09-14
7720,38th week,Gujarat,Rajkot,Cholera,44,0.0,22.3053263,70.8028377,1.011349505,14.0,22.180000000000007,2011-09-15
7721,38th week,Karnataka,Uttara Kannada,Cholera,15,1.0,14.72447415,74.64223734,1.037688386,15.0,26.05000000000001,2011-09-12
7722,38th week,Kerala,Wayanad (Kalpetta),Acute Diarrhoeal Disease,23,0.0,11.62614485,76.0888761,0.299876914,11.0,25.53000000000003,2011-09-12
7723,38th week,Maharashtra,Nashik,Acute Diarrhoeal Disease,31,0.0,20.0112475,73.7902364,0.340282211,,23.556666600000028,2011-09-14
7724,38th week,Tamil Nadu,Dindigul,Dengue,6,1.0,10.3303299,78.06739791,0.587777447,14.0,31.170000000000016,2011-09-16
7725,38th week,Uttar Pradesh,Bulandshahar,Malaria,49,0.0,28.5246712,77.5996529,0.303065985,17.0,27.886000000000024,2011-09-18
7726,38th week,West Bengal,Bankura,Acute Diarrhoeal Disease,17,0.0,23.13195425,87.2073972,1.216281491,,,2011-09-21
7727,38th week,West Bengal,Bankura,Acute Diarrhoeal Disease,185,0.0,23.13195425,87.2073972,0.442547995,6.0,28.54000000000002,2011-09-15
7728,38th week,West Bengal,Howrah,Acute Diarrhoeal Disease,493,0.0,22.5736296,88.3251045,1.01343592,16.0,26.110000000000014,2011-09-23
7729,38th week,Bihar,Jamui,Acute Diarrhoeal Disease,14,0.0,24.96785205,86.17351147,0.76650399,12.0,29.689999999999998,2011-08-26
7730,38th week,Chhattisgarh,Janjgir,Acute Diarrhoeal Disease,20,0.0,22.0090841,82.578896,2.100668822,12.0,25.950000000000045,2011-09-09
7731,38th week,Maharashtra,Pune,Dengue,11,1.0,18.521428,73.8544541,0.65951706,7.0,23.77000000000004,2011-08-27
7732,38th week,Chhattisgarh,Raipur,Dengue,4,0.0,21.2380912,81.6336993,1.268820137,,26.670000000000016,2011-09-06
7733,38th week,Uttar Pradesh,Ghazipur,Acute Diarrhoeal Disease,30,0.0,25.6035084,83.50745405,0.406454022,,27.230000000000018,2011-09-22
7734,38th week,West Bengal,Bankura,Acute Diarrhoeal Disease,19,0.0,23.13195425,87.2073972,1.270133772,6.0,,2011-09-20
7735,38th week,West Bengal,Bankura,Acute Diarrhoeal Disease,58,0.0,23.13195425,87.2073972,0.676310241,,27.210000000000036,2011-08-28
7736,38th week,West Bengal,Birbhum,Cholera,36,0.0,24.0,87.583333,0.519025461,12.0,28.410000000000025,2011-08-27
7737,38th week,West Bengal,Cooch Bihar,Acute Encephalitis Syndrome,3,0.0,26.3223696,89.4592445,0.862647589,4.0,27.810000000000002,2011-07-29
7738,39th week,Assam,Nagaon,Acute Diarrhoeal Disease,8,2.0,26.30414915,92.71605974,0.862054757,,24.670000000000016,2011-09-22
7739,39th week,Bihar,Aurangabad,Acute Diarrhoeal Disease,18,0.0,24.786306,84.41448983,0.857729924,17.0,23.25,2011-09-23
7740,39th week,Bihar,Madhubani,Acute Diarrhoeal Disease,118,1.0,26.350072,86.22914689,0.802856681,14.0,16.110000000000014,2011-09-26
7741,39th week,Chhattisgarh,Dhamtari,Acute Diarrhoeal Disease,98,0.0,20.7084545,81.5481305,1.069376386,12.0,,2011-09-20
7742,39th week,Chhattisgarh,Durg,Acute Diarrhoeal Disease,52,0.0,21.19903535,81.39795456,0.855231947,14.0,25.640000000000043,2011-09-19
7743,39th week,Chhattisgarh,Janjgir,Malaria,12,1.0,22.0090841,82.578896,0.896037153,26.0,26.590000000000032,2011-09-24
7744,39th week,Jharkhand,West Singhbhum,Acute Diarrhoeal Disease,13,0.0,22.7859232,86.1716093,0.981776841,16.0,26.390000000000043,2011-09-25
7745,39th week,Karnataka,Bidar,Acute Diarrhoeal Disease,10,0.0,18.083333,77.333333,0.048038372,11.0,34.17500000000001,2011-09-26
7746,39th week,Karnataka,Bijapur,Dengue,12,1.0,16.8269911,75.7175387,0.135876749,7.0,32.39000000000004,2011-09-19
7747,39th week,Kerala,Wayanad,Acute Diarrhoeal Disease,18,0.0,11.715219,76.12690295,0.152903128,28.0,26.435000000000002,2011-09-26
7748,39th week,Madhya Pradesh,Khandwa,Malaria,17,0.0,21.9778642,76.56882823,0.396676135,19.0,28.340000000000032,2011-09-19
7749,39th week,Madhya Pradesh,Sagar,Acute Diarrhoeal Disease,11,0.0,23.80961225,78.75911361,0.073041822,20.0,28.486666600000035,2011-09-26
7750,39th week,Maharashtra,Beed,Chikungunya,174,0.0,18.9918442,75.909784,0.201998765,,29.016666600000008,2011-09-21
7751,39th week,Maharashtra,Thane,Acute Diarrhoeal Disease,11,0.0,19.1943294,72.9701779,0.210525414,26.0,25.335000000000036,2011-09-26
7752,39th week,Punjab,Hoshiarpur,Acute Diarrhoeal Disease,15,0.0,31.60857425,75.84644247,0.152642722,15.0,29.383333400000026,2011-10-02
7753,39th week,Punjab,Jalandhar,Cholera,163,0.0,31.29201065,75.56805772,0.050622226,16.0,27.793333399999995,2011-09-23
7754,39th week,Tamil Nadu,Saidapet,Cholera,5,0.0,13.020817,80.2239536,0.0418525,11.0,34.07000000000005,2011-10-01
7755,39th week,Tamil Nadu,Kancheepuram,Dengue,7,0.0,12.87960515,79.70427615,0.041915585,13.0,33.286,2011-10-02
7756,39th week,West Bengal,Bankura,Acute Diarrhoeal Disease,134,0.0,23.13195425,87.2073972,0.592054982,16.0,27.470000000000027,2011-09-26
7757,39th week,West Bengal,Birbhum,Acute Diarrhoeal Disease,41,0.0,24.0,87.583333,1.492180517,,27.090000000000032,2011-09-22
7758,39th week,West Bengal,Murshidabad,Acute Diarrhoeal Disease,21,0.0,24.1745993,88.2721335,0.522286071,11.0,27.730000000000018,2011-09-28
7759,39th week,West Bengal,Purulia,Acute Diarrhoeal Disease,52,0.0,23.3291882,86.3672378,1.30074146,14.0,26.310000000000002,2011-09-23
7760,39th week,Bihar,Patna,Acute Diarrhoeal Disease,16,0.0,25.6093239,85.1235252,0.088070965,11.0,29.073333400000024,2011-09-01
7761,39th week,Chhattisgarh,Bilaspur,Acute Diarrhoeal Disease,11,1.0,21.98934025,82.10996499,1.121978067,6.0,27.55000000000001,2011-09-02
7762,39th week,Chhattisgarh,Bilaspur,Acute Diarrhoeal Disease,28,2.0,21.98934025,82.10996499,2.283884039,16.0,24.510000000000048,2011-09-11
7763,39th week,Maharashtra,Nashik,Acute Diarrhoeal Disease,31,0.0,20.0112475,73.7902364,0.340282211,,23.556666600000028,2011-09-14
7764,39th week,Maharashtra,Pune,Dengue,11,1.0,18.521428,73.8544541,0.65951706,7.0,23.77000000000004,2011-08-27
7765,39th week,Bihar,Gaya,Acute Encephalitis Syndrome,201,48.0,24.7964355,85.0079563,1.563493025,10.0,29.28000000000003,2011-08-23
7766,39th week,Bihar,Munger,Malaria,23,0.0,25.22081165,86.51720367,1.558218097,8.0,27.79000000000002,2011-09-19
7767,39th week,Jharkhand,East Singhbhum,Acute Encephalitis Syndrome,14,1.0,22.8092139,86.2091549,0.16874972,,27.785000000000025,2011-09-30
7768,40th week,Bihar,Araria,Acute Diarrhoeal Disease,31,0.0,26.26498795,87.37162648,0.116625211,,28.379999999999995,2011-10-08
7769,40th week,Bihar,Araria,Acute Diarrhoeal Disease,12,0.0,26.26498795,87.37162648,0.119392061,,28.716666599999996,2011-10-07
7770,40th week,Bihar,Lakhisarai,Acute Diarrhoeal Disease,8,1.0,25.1677029,86.05935924,0.076879557,,29.31400000000002,2011-10-07
7771,40th week,Odisha,Ganjam,Acute Diarrhoeal Disease,18,1.0,19.4129711,85.04710406,,19.0,28.80000000000001,2011-10-04
7772,40th week,Gujarat,Sabarkantha,Chikungunya,11,0.0,24.0294885,73.0459884,0.067856776,20.0,26.99333340000004,2011-09-26
7773,40th week,Punjab,Mansa,Acute Diarrhoeal Disease,60,0.0,29.8769971,75.48898661,0.000239861,21.0,28.99000000000001,2011-10-06
7774,40th week,Maharashtra,Osmanabad,Chikungunya,26,0.0,18.16984395,76.11796321,0.181373737,,34.74000000000001,2011-10-07
7775,40th week,Tamil Nadu,Thanjavur,Dengue,20,0.0,10.7860267,79.1381497,0.057613416,12.0,31.946666600000015,2011-10-02
7776,40th week,Tamil Nadu,Karur,Acute Diarrhoeal Disease,13,0.0,10.9301522,78.08485455,0.131047412,10.0,33.01400000000001,2011-10-06
7777,40th week,West Bengal,Bardhaman,Chikungunya,150,0.0,23.41146995,87.84499445,0.289034453,24.0,27.760000000000048,2011-10-01
7778,40th week,Chhattisgarh,Bilaspur,Acute Diarrhoeal Disease,15,0.0,21.98934025,82.10996499,0.677762426,25.0,25.83000000000004,2011-09-23
7779,40th week,Maharashtra,Gadchiroli,Chikungunya,72,0.0,19.75907035,80.16228073,0.238875614,,25.20333340000002,2011-08-13
7780,40th week,Rajasthan,Bharatpur,Malaria,25,0.0,27.26521245,77.36912555,0.583259915,,28.436666600000024,2011-09-13
7781,40th week,Punjab,Jalandhar,Cholera,214,0.0,31.29201065,75.56805772,0.027113703,,29.176666600000033,2011-10-07
7782,41st week,Andhra Pradesh,East Godavari,Acute Diarrhoeal Disease,55,0.0,16.99842865,81.71561488,0.019235005,18.0,30.99000000000001,2011-10-09
7783,41st week,Bihar,Bhagalpur,Acute Diarrhoeal Disease,30,0.0,25.2871758,87.13033088,0.153239282,18.0,28.6633334,2011-10-11
7784,41st week,Bihar,Madhubani,Acute Diarrhoeal Disease,41,0.0,26.350072,86.22914689,0.130206592,20.0,28.150000000000034,2011-10-06
7785,41st week,Bihar,Madhubani,Acute Diarrhoeal Disease,20,1.0,26.350072,86.22914689,0.122556759,17.0,28.590000000000032,2011-10-11
7786,41st week,Bihar,Nawada,Acute Diarrhoeal Disease,22,5.0,24.818124,85.51855623,0.096478004,,28.23333340000005,2011-10-07
7787,41st week,Gujarat,Vadodara,Chikungunya,25,0.0,22.2973142,73.1942567,0.001700839,11.0,35.02000000000004,2011-10-12
7788,41st week,Haryana,Karnal,Acute Diarrhoeal Disease,37,0.0,29.6803266,76.9896254,0.047689438,9.0,31.298000000000002,2011-10-14
7789,41st week,Haryana,Panchkula,Chikungunya,37,0.0,30.7137692,76.868276,0.076781031,15.0,28.883333400000026,2011-10-01
7790,41st week,Haryana,Yamuna Nagar,Chikungunya,14,0.0,30.1389108,77.301064,0.047689438,9.0,31.298000000000002,2011-10-14
7791,41st week,Jharkhand,East Singhbhum,Malaria,50,3.0,22.8092139,86.2091549,0.133331181,20.0,29.27000000000004,2011-10-13
7792,41st week,Jharkhand,East Singhbhum,Acute Diarrhoeal Disease,12,0.0,22.8092139,86.2091549,0.133331181,20.0,29.27000000000004,2011-10-13
7793,41st week,Karnataka,Bidar,Acute Diarrhoeal Disease,15,0.0,18.083333,77.333333,0.288680528,,32.77000000000004,2011-10-15
7794,41st week,Rajasthan,Tonk,Malaria,7,2.0,26.12214725,75.66375374,0.111957646,9.0,30.665999999999997,2011-09-24
7795,41st week,Tamil Nadu,Kancheepuram,Dengue,49,0.0,12.87960515,79.70427615,0.338964551,14.0,32.03000000000003,2011-10-12
7796,41st week,Tamil Nadu,Tiruvannamalai,Cholera,12,0.0,12.22721295,79.07015555,0.649734293,,33.26000000000005,2011-10-15
7797,41st week,Tamil Nadu,Tiruchirapalli,Dengue,16,0.0,10.8219673,78.6830614,0.678364012,12.0,31.523333400000013,2011-10-14
7798,41st week,West Bengal,Bankura,Acute Diarrhoeal Disease,70,0.0,23.13195425,87.2073972,0.057550533,,29.105000000000018,2011-10-16
7799,41st week,West Bengal,Nadia,Acute Diarrhoeal Disease,17,0.0,23.48454125,88.55676307,0.088476888,16.0,29.442000000000007,2011-10-11
7800,41st week,West Bengal,Hooghly,Chikungunya,42,0.0,22.9052114,88.3760639,0.087959079,19.0,29.934000000000026,2011-10-10
7801,41st week,Bihar,Munger,Malaria,18,0.0,25.22081165,86.51720367,0.949287032,10.0,26.980000000000018,2011-09-26
7802,41st week,Maharashtra,Osmanabad,Chikungunya,26,0.0,18.16984395,76.11796321,0.07189484,10.0,33.08000000000004,2011-09-23
7803,41st week,West Bengal,Howrah,Chikungunya/Dengue,538,0.0,22.5736296,88.3251045,1.229217162,,27.05000000000001,2011-09-05
7804,42nd week,Chhattisgarh,Bilaspur,Acute Diarrhoeal Disease,26,0.0,21.98934025,82.10996499,0.069037622,22.0,29.043333399999995,2011-10-10
7805,42nd week,Jharkhand,East Singhbhum,Acute Diarrhoeal Disease,24,0.0,22.8092139,86.2091549,0.054328485,14.0,29.226,2011-10-19
